nose_x,nose_y,eye_l_x,eye_l_y,eye_r_x,eye_r_y,shoulder_l_x,shoulder_l_y,shoulder_r_x,shoulder_r_y,label
0.479991496,0.673992932,0.519986629,0.59506166,0.544055164,0.593458354,0.722189546,0.823532164,0.302802891,0.811760962,Not At Desk
0.482541323,0.679128408,0.522572696,0.597715437,0.545769691,0.595803142,0.719937444,0.808061838,0.302309453,0.799711764,Not At Desk
0.481708139,0.678806722,0.521648109,0.597675443,0.545298934,0.59578383,0.720145285,0.812527418,0.307578862,0.800832808,Not At Desk
0.483359098,0.678224385,0.523702264,0.597275555,0.547285974,0.595660329,0.719881117,0.812318683,0.295023173,0.831873178,Not At Desk
0.483277261,0.678342164,0.523641586,0.597368479,0.547082543,0.595694184,0.719999373,0.817097068,0.302270949,0.826666653,Not At Desk
0.481405735,0.678555608,0.52267611,0.597727537,0.546629667,0.596085608,0.719891429,0.811199844,0.303857088,0.805405021,Not At Desk
0.481320381,0.674844563,0.52210027,0.595927835,0.546142817,0.594496191,0.719318509,0.811696112,0.302016795,0.804548442,Not At Desk
0.481396616,0.680263937,0.52208662,0.59878242,0.546119571,0.597003162,0.719209135,0.812011719,0.309854746,0.815072179,Not At Desk
0.481387854,0.680794835,0.522070944,0.599184752,0.546126604,0.597305536,0.718214035,0.805555224,0.299239457,0.811863661,Not At Desk
0.479691833,0.679338872,0.519794226,0.597681999,0.54448247,0.595932424,0.718744755,0.806110799,0.299318612,0.807821929,Not At Desk
0.478826284,0.678922594,0.518491149,0.597454846,0.543231189,0.595698774,0.718744814,0.806429565,0.298217118,0.81752646,Not At Desk
0.480339527,0.678817034,0.519945145,0.597444236,0.544277966,0.59569037,0.731334507,0.818779826,0.298217982,0.823297799,Not At Desk
0.481531054,0.68062228,0.520806134,0.598557115,0.544628024,0.596764624,0.731190324,0.829909265,0.300297737,0.822926521,Not At Desk
0.480940253,0.681629896,0.520695806,0.599690497,0.544619799,0.598124623,0.72507894,0.822018683,0.297337413,0.816729248,Not At Desk
0.475680828,0.677634597,0.513003945,0.598189354,0.538463354,0.596793413,0.729002476,0.833278656,0.306737781,0.797908425,Not At Desk
0.474951506,0.677444577,0.51272428,0.598141015,0.538106918,0.596716583,0.729264319,0.835670352,0.305102587,0.798463285,Not At Desk
0.47741127,0.677335382,0.516205907,0.598166347,0.540507019,0.596725166,0.729235053,0.846904874,0.306329548,0.897070348,Not At Desk
0.477957785,0.679268658,0.51760447,0.601554692,0.541537821,0.600723207,0.729300618,0.848959506,0.304225028,0.852894545,Not At Desk
0.477203369,0.679791212,0.516877592,0.601770461,0.541164398,0.600835502,0.729428709,0.848731756,0.304196805,0.841287017,Not At Desk
0.478717655,0.67990756,0.519005299,0.601751208,0.542835236,0.600814462,0.728645682,0.846571386,0.302140027,0.832180321,Not At Desk
0.47967577,0.680321038,0.520379901,0.601732135,0.544043005,0.600787222,0.728057742,0.824565887,0.301752329,0.820589423,Not At Desk
0.479460239,0.675445437,0.520367563,0.598435402,0.544073224,0.597841024,0.733816683,0.825255454,0.297931463,0.8195346,Not At Desk
0.484629244,0.675462663,0.524573624,0.596991897,0.547712922,0.595726073,0.731968164,0.818149149,0.297973573,0.808919966,Not At Desk
0.482479423,0.677155137,0.521828234,0.597771645,0.545839846,0.596266687,0.731920481,0.822620094,0.297997952,0.807612538,Not At Desk
0.485574543,0.677403808,0.5257622,0.597770274,0.548802793,0.596270859,0.725298047,0.816124678,0.298030555,0.807609797,Not At Desk
0.485619634,0.670463502,0.525754869,0.594121516,0.548794627,0.592905641,0.736697555,0.8236534,0.301248252,0.875869095,Not At Desk
0.485518128,0.668498695,0.525379062,0.594041467,0.548568964,0.592844427,0.737078011,0.833725989,0.308633238,0.885571301,Not At Desk
0.485473305,0.668446958,0.525316358,0.594049275,0.548655391,0.592882574,0.733789504,0.834685922,0.304829538,0.883705497,Not At Desk
0.485263586,0.669930518,0.525161624,0.594233692,0.548415303,0.593037546,0.733724773,0.835892737,0.304103851,0.860048831,Not At Desk
0.485189378,0.674566865,0.52480638,0.596409559,0.548136353,0.594813466,0.730491519,0.817977786,0.303509444,0.834585488,Not At Desk
0.485099494,0.674657464,0.524778187,0.596337676,0.548124671,0.594716847,0.730556667,0.824757814,0.314352304,0.875274241,Not At Desk
0.483613789,0.675197482,0.524016321,0.596405923,0.547730803,0.594787478,0.729960442,0.81222254,0.313951641,0.829887927,Not At Desk
0.483902782,0.673539221,0.524596393,0.595134676,0.54830879,0.593593478,0.729951024,0.812430501,0.313681394,0.815838516,Not At Desk
0.483847201,0.674133658,0.524303377,0.596882224,0.548048973,0.595036328,0.729983687,0.830941796,0.322955668,0.886714756,Not At Desk
0.483822167,0.672563553,0.524266124,0.596881151,0.548026681,0.595060706,0.729804158,0.832219779,0.300307661,0.8589257,Not At Desk
0.4863922,0.676729083,0.526226521,0.598072112,0.549484372,0.595831096,0.726732612,0.824791491,0.291020751,0.859024048,Not At Desk
0.486359358,0.676731944,0.526530087,0.597734094,0.549630523,0.595574975,0.726710677,0.815012932,0.291231692,0.827690482,Not At Desk
0.485429138,0.674974859,0.525218368,0.596752346,0.54875052,0.595010698,0.725073397,0.815924466,0.289954334,0.818082452,Not At Desk
0.484564006,0.674371481,0.524488628,0.595808983,0.54762733,0.59425503,0.725343883,0.824417353,0.300862312,0.802805722,Not At Desk
0.484977156,0.674303889,0.524473965,0.595095754,0.547673643,0.593169391,0.725348055,0.816267967,0.302902609,0.8012833,Not At Desk
0.483614981,0.671902895,0.522850633,0.594376802,0.546461701,0.592495859,0.72571665,0.816446185,0.307818353,0.801442742,Not At Desk
0.489003897,0.671904922,0.527884841,0.594339013,0.550169766,0.592388988,0.725363076,0.81901288,0.307687551,0.819529295,Not At Desk
0.490009964,0.67093277,0.529712498,0.593091071,0.551699519,0.591250479,0.727752149,0.819828749,0.303133547,0.824786723,Not At Desk
0.489975214,0.671653867,0.529764414,0.593210995,0.551906824,0.591351092,0.727694988,0.815808177,0.307733744,0.814773619,Not At Desk
0.49017486,0.671798825,0.530143082,0.593526602,0.552658141,0.591572404,0.723913848,0.800386846,0.307646364,0.806154668,Not At Desk
0.488563597,0.673152685,0.527847171,0.594211817,0.551079333,0.592292547,0.730180025,0.850607097,0.29689458,0.814034224,Not At Desk
0.486875713,0.676711798,0.526082635,0.597239852,0.549404502,0.59526509,0.730132461,0.846990883,0.297069252,0.810285151,Not At Desk
0.482414812,0.676005185,0.522510767,0.596931398,0.546879828,0.594952881,0.730068862,0.838875115,0.298264921,0.809877992,Not At Desk
0.480024427,0.675918758,0.520740449,0.596777558,0.545528054,0.59487617,0.730456293,0.83396697,0.30010587,0.802789629,Not At Desk
0.47971788,0.676158726,0.520634294,0.597589791,0.545508683,0.595897257,0.728984952,0.823491275,0.299976528,0.801233947,Not At Desk
0.48231253,0.671461403,0.522091746,0.595274866,0.546453476,0.593661427,0.730485559,0.860289156,0.300176859,0.892715693,Not At Desk
0.481844187,0.674197495,0.521756232,0.598578334,0.546179414,0.596197248,0.730077207,0.858413279,0.300354064,0.870707572,Not At Desk
0.483705848,0.674053848,0.522944748,0.598574579,0.546662271,0.596250355,0.729953825,0.868241251,0.297922373,0.906921089,Not At Desk
0.481839985,0.676281095,0.521535635,0.601493001,0.545093596,0.599585772,0.729332149,0.857507706,0.296929568,0.848354876,Not At Desk
0.482624292,0.674798965,0.52185607,0.600022495,0.545360446,0.598178685,0.732770264,0.876956165,0.296242148,0.893881738,Not At Desk
0.479971081,0.675011814,0.517519414,0.600509465,0.541562915,0.598375559,0.737449288,0.874488831,0.297728717,0.845665693,Not At Desk
0.479958385,0.676788688,0.517412126,0.600501418,0.541458607,0.598330379,0.737359524,0.864703119,0.308895558,0.820178688,Not At Desk
0.479840696,0.676756144,0.517295718,0.600614727,0.541378915,0.59856236,0.737316132,0.86385566,0.310986787,0.86980933,Not At Desk
0.479848057,0.680143952,0.518208444,0.601081491,0.542701542,0.599219143,0.732758164,0.843459308,0.303918272,0.822973907,Not At Desk
0.47887665,0.674455464,0.517823458,0.597305655,0.542413712,0.596170723,0.73143965,0.833777368,0.302118272,0.807990968,Not At Desk
0.47819525,0.674017727,0.517680764,0.596549451,0.542123616,0.595420063,0.731440365,0.839052975,0.325190246,0.851005614,Not At Desk
0.478196472,0.676345825,0.517780244,0.597439945,0.542259097,0.596428931,0.724013865,0.809127867,0.309166372,0.824579358,Not At Desk
0.478288323,0.671033859,0.517991781,0.59379214,0.542384267,0.59294647,0.725105226,0.833321035,0.294942528,0.823331475,Not At Desk
0.481800139,0.669629872,0.522751212,0.59204185,0.54642868,0.591329038,0.725217879,0.832700551,0.294464886,0.823654473,Not At Desk
0.48237437,0.669671237,0.523751438,0.59186244,0.546880007,0.590984702,0.722007692,0.823876977,0.300833851,0.823793948,Not At Desk
0.482690901,0.670128226,0.523743212,0.591878593,0.546897829,0.590971589,0.723784924,0.825594246,0.310386389,0.818262994,Not At Desk
0.481271207,0.674195945,0.521871388,0.59614116,0.545550942,0.59456104,0.721784294,0.816673875,0.311177671,0.80559659,Not At Desk
0.481114805,0.673859835,0.521218002,0.595648348,0.545056224,0.593949735,0.72204268,0.816717684,0.30954954,0.836067557,Not At Desk
0.482833207,0.677270234,0.522744834,0.596269488,0.545901895,0.594452739,0.719623864,0.801514864,0.301552504,0.822074473,Not At Desk
0.48005566,0.676686406,0.520674348,0.596158266,0.544120908,0.594347775,0.719690204,0.803299367,0.30268997,0.807278097,Not At Desk
0.47990638,0.676740289,0.520289838,0.596422851,0.543897688,0.594542801,0.719779134,0.802797914,0.30268231,0.80568701,Not At Desk
0.480066359,0.676729858,0.520259202,0.596435249,0.543861151,0.594546854,0.721454024,0.811654389,0.29078716,0.813076973,Not At Desk
0.487796068,0.676601052,0.527948022,0.595987618,0.550382555,0.59410888,0.721502841,0.811406672,0.284252346,0.815561175,Not At Desk
0.487679303,0.676309764,0.527968585,0.59586674,0.55031389,0.59406811,0.712924123,0.796421111,0.282563269,0.810949564,Not At Desk
0.486360729,0.673739672,0.527245879,0.593373954,0.549928606,0.591518342,0.718265891,0.820569098,0.283527881,0.811201453,Not At Desk
0.487932056,0.673460364,0.52777648,0.593365669,0.550480664,0.591486096,0.726421177,0.839537799,0.293793261,0.880071521,Not At Desk
0.488048136,0.672700584,0.527751565,0.592810273,0.550430298,0.590911865,0.730156481,0.839082599,0.293992549,0.873580575,Not At Desk
0.488004506,0.672682762,0.527626753,0.593020499,0.550245762,0.5911057,0.722409606,0.835936606,0.292862236,0.844852149,Not At Desk
0.485194594,0.672546744,0.526059628,0.592590094,0.549102902,0.590730727,0.722444892,0.835514963,0.292207748,0.831314623,Not At Desk
0.483969063,0.669641674,0.525541365,0.591533601,0.548867166,0.589945138,0.722301543,0.832369804,0.292906255,0.814444661,Not At Desk
0.485879093,0.667340875,0.526681066,0.590356588,0.549994946,0.588820398,0.724565268,0.848816812,0.293229252,0.888707042,Not At Desk
0.485718817,0.66721499,0.525001824,0.590704739,0.548544228,0.588971674,0.730492949,0.847312868,0.296115845,0.882099092,Not At Desk
0.488838047,0.666004777,0.529643476,0.58945173,0.552686036,0.588035226,0.730523109,0.843864381,0.293160021,0.857481301,Not At Desk
0.488062233,0.671880484,0.529287755,0.592860758,0.552356422,0.591122627,0.72632277,0.825193346,0.29298979,0.826282322,Not At Desk
0.48090893,0.673423111,0.521308541,0.594550252,0.545914292,0.593014359,0.72483784,0.818941951,0.299486846,0.810469031,Not At Desk
0.480957031,0.673382342,0.521328688,0.59469223,0.545916498,0.59310329,0.718268514,0.81363225,0.300175369,0.799895406,Not At Desk
0.480915219,0.671718597,0.521301866,0.592986643,0.545902193,0.591451347,0.725537658,0.832152545,0.299708188,0.800952256,Not At Desk
0.48094219,0.672651649,0.521165788,0.593307793,0.545848787,0.591649771,0.725506067,0.823707581,0.301347971,0.79597944,Not At Desk
0.48092556,0.672636628,0.52117157,0.59317708,0.545942903,0.591526866,0.725396276,0.816173255,0.302363127,0.793720961,Not At Desk
0.488228649,0.67036885,0.526595473,0.591390669,0.550263464,0.589716077,0.724949598,0.819311559,0.304389209,0.799530327,Not At Desk
0.492388964,0.671021581,0.5293383,0.591470957,0.552228034,0.589726448,0.726745963,0.820463479,0.303927511,0.811806023,Not At Desk
0.492231369,0.67159164,0.529329896,0.593192101,0.552201986,0.59138,0.726836026,0.831761181,0.303543299,0.832671523,Not At Desk
0.489969194,0.671476781,0.527895868,0.593211532,0.550829113,0.591467083,0.726718009,0.824567974,0.303714216,0.825133443,Not At Desk
0.489756882,0.669286788,0.527766526,0.592702031,0.550543249,0.59099853,0.727647483,0.842136383,0.295984387,0.832487226,Not At Desk
0.482165724,0.669670105,0.52246958,0.592698157,0.546521306,0.590991795,0.739376307,0.841923773,0.296114177,0.82200563,Not At Desk
0.483375877,0.669898033,0.524192452,0.592660308,0.548020244,0.590931118,0.738125205,0.828672528,0.296728015,0.830747187,Not At Desk
0.483268559,0.670847237,0.52406013,0.592942655,0.547992826,0.591178656,0.728129983,0.81160754,0.295189828,0.824620664,Not At Desk
0.480737269,0.67084223,0.521105349,0.593104184,0.545368135,0.591387987,0.73360163,0.866600037,0.295615405,0.8465361,Not At Desk
0.481319904,0.670684993,0.52108568,0.593215764,0.545356214,0.591434717,0.736035347,0.864830911,0.302400172,0.845773518,Not At Desk
0.481677294,0.673990965,0.521294534,0.595920742,0.545625985,0.593791902,0.736121774,0.862518013,0.312335581,0.847227335,Not At Desk
0.478810489,0.673430085,0.519405365,0.59557724,0.543812215,0.593601048,0.734277427,0.843406975,0.313810259,0.816390395,Not At Desk
0.479745626,0.674931228,0.521608174,0.59594661,0.545277238,0.593989253,0.729024529,0.821557939,0.30796361,0.807460189,Not At Desk
0.482168674,0.674900591,0.523567259,0.59579736,0.546730995,0.593877614,0.725288987,0.814349234,0.300046265,0.808362782,Not At Desk
0.481831551,0.673777938,0.523643613,0.594301522,0.546790302,0.592912853,0.722421646,0.814292252,0.299407661,0.806152344,Not At Desk
0.482263803,0.673948944,0.52402246,0.594796419,0.547157228,0.59353441,0.722661138,0.815089226,0.290977716,0.812093616,Not At Desk
0.481947511,0.674992502,0.523966551,0.595057487,0.547121227,0.593713343,0.719744921,0.803269565,0.290019721,0.803851783,Not At Desk
0.481973499,0.674938142,0.523167968,0.59509778,0.546243548,0.59371376,0.719877839,0.805522978,0.290224731,0.797824264,Not At Desk
0.485905081,0.6735605,0.526136935,0.594225347,0.548923433,0.592813313,0.719492078,0.807574034,0.289290011,0.8189767,Not At Desk
0.486433744,0.673547328,0.526883185,0.593542933,0.549471736,0.591992617,0.73084414,0.828540862,0.290317565,0.819108665,Not At Desk
0.487197071,0.673538506,0.527463794,0.593666673,0.550085723,0.592036426,0.73068434,0.826179087,0.298599422,0.86969763,Not At Desk
0.487193584,0.675516069,0.526971102,0.594175577,0.549465001,0.592306852,0.730668962,0.820103586,0.305136383,0.838219881,Not At Desk
0.478886306,0.675535202,0.519180715,0.594977975,0.543207943,0.593088269,0.726309359,0.819601059,0.306184471,0.807502449,Not At Desk
0.479210138,0.67553556,0.519278467,0.59533596,0.54331094,0.593204796,0.721152604,0.810018301,0.306028515,0.806122482,Not At Desk
0.47663933,0.674779356,0.517470658,0.595102012,0.542098463,0.593120456,0.720951855,0.809949756,0.303022653,0.805774391,Not At Desk
0.475974947,0.673791766,0.516803861,0.594282269,0.541622043,0.592391849,0.723257244,0.823378623,0.302987128,0.805342615,Not At Desk
0.476124853,0.674965024,0.516902447,0.59451288,0.541675687,0.592567205,0.722904801,0.813832939,0.301261127,0.801178098,Not At Desk
0.476645857,0.674865544,0.516861796,0.594495833,0.54161799,0.592508912,0.730276108,0.848719001,0.301270366,0.822266281,Not At Desk
0.479655594,0.674551606,0.518685102,0.593626976,0.542775631,0.591716647,0.732459664,0.84752208,0.297801673,0.824824929,Not At Desk
0.479355276,0.671809971,0.518578172,0.592594862,0.542669296,0.591016114,0.731394708,0.845077813,0.297532141,0.82455641,Not At Desk
0.479641497,0.671757936,0.519092202,0.591709793,0.542781115,0.590134561,0.729433894,0.831653655,0.293950975,0.822634399,Not At Desk
0.481768757,0.669814169,0.52216512,0.590670228,0.545219243,0.589222372,0.725197315,0.831394196,0.293591946,0.832395017,Not At Desk
0.479096174,0.669835806,0.519383669,0.590662956,0.542885125,0.589203537,0.726400614,0.827240169,0.294542074,0.829772115,Not At Desk
0.476291031,0.670001984,0.516747892,0.591477036,0.540955961,0.589971542,0.726455271,0.824331105,0.296532631,0.821607351,Not At Desk
0.477949202,0.668115199,0.517762303,0.59097141,0.542212963,0.589343429,0.732369959,0.847673655,0.30287528,0.884376407,Not At Desk
0.480357587,0.664948046,0.518695831,0.590564013,0.543131948,0.588794768,0.740862608,0.857458889,0.306785345,0.888470948,Not At Desk
0.478519619,0.665203214,0.516732812,0.590287387,0.54173553,0.588343322,0.740435958,0.85510987,0.306697309,0.851353288,Not At Desk
0.477973044,0.666388869,0.516815782,0.590582132,0.541825891,0.588794112,0.732397556,0.829216838,0.300077438,0.822092354,Not At Desk
0.477989048,0.666337013,0.51683569,0.590553582,0.541816771,0.588782609,0.726506293,0.826968729,0.295968354,0.8170017,Not At Desk
0.478907645,0.670788407,0.51825273,0.591889799,0.542410433,0.59028244,0.723351777,0.821294904,0.290883124,0.815241575,Not At Desk
0.476564229,0.672297418,0.516729891,0.593864322,0.541274846,0.592351556,0.722037256,0.82077539,0.298942864,0.806253552,Not At Desk
0.47628063,0.672015011,0.516265452,0.593843222,0.540907383,0.592344046,0.721795917,0.817816913,0.296421349,0.805623591,Not At Desk
0.476297766,0.669212043,0.516413808,0.593012989,0.541079164,0.591809869,0.725063205,0.834121823,0.295577735,0.847448111,Not At Desk
0.477030814,0.669211447,0.516738355,0.593086064,0.541408241,0.591879189,0.725066841,0.831566572,0.29251197,0.845621049,Not At Desk
0.477036953,0.669414401,0.516757369,0.593060434,0.541390061,0.591854811,0.724393904,0.823812783,0.285464168,0.843877256,Not At Desk
0.475732654,0.670080602,0.516388535,0.592986345,0.541058421,0.591734767,0.724481165,0.81716001,0.28561607,0.822218359,Not At Desk
0.47513181,0.670077622,0.516400158,0.592806697,0.541135132,0.591614902,0.724482179,0.8270455,0.288238138,0.820013762,Not At Desk
0.472302437,0.671784341,0.514013886,0.59485662,0.53925246,0.593750298,0.723987937,0.824316859,0.288737476,0.813525081,Not At Desk
0.474098682,0.668434083,0.515433013,0.592858255,0.540512264,0.591874421,0.725069463,0.846105218,0.288475782,0.83593297,Not At Desk
0.47447449,0.671685576,0.515452921,0.592862785,0.540510654,0.591829598,0.725082338,0.825619876,0.296319872,0.817291319,Not At Desk
0.474964321,0.672431827,0.516023278,0.593418539,0.54084295,0.592141807,0.72392261,0.819515646,0.295749903,0.817428946,Not At Desk
0.476048797,0.672220469,0.517069221,0.593424678,0.541577637,0.592168808,0.729975879,0.829738617,0.295698524,0.818698764,Not At Desk
0.477976382,0.676206291,0.517707825,0.595005631,0.541839778,0.593411148,0.729915261,0.83037293,0.295657218,0.819425642,Not At Desk
0.478335857,0.675415337,0.517860174,0.594855547,0.541873276,0.593192101,0.727274835,0.81377387,0.294179976,0.814530969,Not At Desk
0.480547339,0.674053013,0.519866824,0.594702601,0.543052793,0.593035996,0.727081239,0.828972578,0.295990139,0.87445277,Not At Desk
0.480513424,0.673659265,0.519880891,0.594039142,0.543066382,0.59241879,0.727059901,0.827651322,0.296130925,0.85464263,Not At Desk
0.480504513,0.673377693,0.519890666,0.593478441,0.543055177,0.591935277,0.726876676,0.827416122,0.296979874,0.833279192,Not At Desk
0.47898525,0.672792614,0.518588543,0.59327507,0.542076349,0.591763616,0.72694701,0.82988584,0.296204984,0.81933701,Not At Desk
0.481008679,0.672845066,0.519391477,0.593366742,0.542881966,0.591774106,0.725522876,0.821364462,0.295938849,0.859712303,Not At Desk
0.481498867,0.675487757,0.51960361,0.593679011,0.543028235,0.591906726,0.725455582,0.816635132,0.313581198,0.81483084,Not At Desk
0.481595665,0.67560041,0.520017862,0.59505254,0.54365629,0.593372762,0.718800128,0.808722675,0.311392516,0.80614382,Not At Desk
0.48052454,0.673552394,0.519783914,0.59438926,0.543314338,0.592796683,0.720159173,0.822303534,0.310604602,0.797122121,Not At Desk
0.48017931,0.673079908,0.518751502,0.593477547,0.542262673,0.591860652,0.721144676,0.826576054,0.305985987,0.796478331,Not At Desk
0.4780913,0.672935605,0.517760575,0.593400896,0.541163921,0.591824412,0.719783962,0.811263323,0.30422169,0.791294038,Not At Desk
0.476555526,0.674288988,0.514775515,0.59459579,0.538740039,0.592658222,0.722790956,0.829727352,0.3039231,0.792585552,Not At Desk
0.477158457,0.672498405,0.5154742,0.59356004,0.539209068,0.591764271,0.725200474,0.84429431,0.296525985,0.810519755,Not At Desk
0.481184155,0.672612965,0.519026041,0.593365431,0.541757345,0.591390431,0.728844523,0.848474383,0.295995533,0.821809709,Not At Desk
0.481954247,0.67183578,0.520544946,0.592019916,0.543610215,0.590215504,0.728882909,0.84472537,0.294069558,0.821875453,Not At Desk
0.483267546,0.672490478,0.521475911,0.592097163,0.5443483,0.590227306,0.727034628,0.815245509,0.294432491,0.814887226,Not At Desk
0.482696861,0.670912802,0.521064401,0.590825975,0.544079185,0.588945389,0.726250112,0.807127774,0.293393701,0.810863316,Not At Desk
0.482674509,0.668813646,0.520560205,0.58948791,0.543647647,0.587469459,0.728284061,0.812807798,0.291113257,0.826391816,Not At Desk
0.482806206,0.667931378,0.520601392,0.589171171,0.543676794,0.587190211,0.730938673,0.828025281,0.305271089,0.82980454,Not At Desk
0.485894263,0.667898893,0.523342371,0.58886677,0.546722531,0.586868703,0.73089081,0.822860301,0.304773033,0.826752901,Not At Desk
0.486951649,0.6637097,0.524114788,0.585109472,0.547609329,0.583481014,0.732083321,0.824958622,0.303602129,0.828111649,Not At Desk
0.48905319,0.662398279,0.525020838,0.58333838,0.547933698,0.581721127,0.732060671,0.821194053,0.305252373,0.826568842,Not At Desk
0.488967001,0.661484122,0.525040627,0.582417071,0.548133016,0.580731452,0.731328011,0.820388913,0.303900301,0.820827127,Not At Desk
0.48894769,0.66043663,0.525422335,0.581444204,0.548477054,0.579987228,0.731075525,0.815186501,0.304619938,0.809111059,Not At Desk
0.489870161,0.659127414,0.525587559,0.580445707,0.548698545,0.578866184,0.731001794,0.815166533,0.302846402,0.845165312,Not At Desk
0.48945117,0.659142196,0.525149405,0.580440521,0.548174143,0.578891456,0.729465067,0.811852992,0.30288884,0.821518481,Not At Desk
0.489435524,0.658823013,0.525272548,0.580250144,0.548220217,0.57871753,0.725466967,0.808962584,0.300033867,0.812486291,Not At Desk
0.489427,0.656711578,0.525281429,0.57916671,0.548214436,0.57760793,0.727087677,0.838953018,0.293789297,0.856781781,Not At Desk
0.489536583,0.656684577,0.525321066,0.579093575,0.548250496,0.577543259,0.727581501,0.826541543,0.293731213,0.832179785,Not At Desk
0.490096182,0.655350924,0.526058793,0.578609169,0.548800766,0.57710582,0.728817582,0.847904086,0.285926104,0.857605815,Not At Desk
0.491062105,0.655339658,0.527149796,0.579765081,0.549823403,0.578514457,0.741564691,0.864923298,0.300531089,0.890396357,Not At Desk
0.488672793,0.65506649,0.524448991,0.579726994,0.548151016,0.578378558,0.743178248,0.862695992,0.300392866,0.86539501,Not At Desk
0.4888421,0.655048192,0.525063336,0.576953053,0.54875654,0.575693786,0.73754853,0.84510529,0.29970184,0.850640059,Not At Desk
0.487802893,0.658584297,0.524490356,0.57792449,0.548038304,0.576210141,0.738153934,0.844255209,0.302563429,0.825621009,Not At Desk
0.489295572,0.658429027,0.525838375,0.577909887,0.549065769,0.576195717,0.735525131,0.843300283,0.303005517,0.823965967,Not At Desk
0.490837246,0.660262227,0.528118968,0.578236818,0.551074386,0.576401711,0.735485911,0.823717356,0.303658813,0.810796797,Not At Desk
0.492583901,0.659222364,0.529276848,0.57767415,0.552043378,0.57574743,0.732180476,0.813863218,0.305871189,0.811184883,Not At Desk
0.489888817,0.659919679,0.52774471,0.577990413,0.551039577,0.57605648,0.732519746,0.818504751,0.303254545,0.81188792,Not At Desk
0.492107153,0.660527647,0.529487073,0.578514934,0.551980138,0.576491296,0.730385721,0.815865278,0.303203881,0.812445343,Not At Desk
0.493385732,0.661464095,0.530442357,0.579680979,0.552560449,0.577572942,0.729553759,0.815267861,0.305927634,0.827094674,Not At Desk
0.490621865,0.661441684,0.528773189,0.579766095,0.551536024,0.57772392,0.729082167,0.813279688,0.305745393,0.813769996,Not At Desk
0.487666309,0.659688234,0.52696979,0.57921046,0.550288081,0.577288806,0.724699497,0.810542464,0.304690003,0.807977676,Not At Desk
0.487679094,0.661996484,0.527222931,0.582372248,0.550363898,0.580923259,0.721558332,0.806391299,0.301397204,0.797060609,Not At Desk
0.484445184,0.665875494,0.522430539,0.586451769,0.546482623,0.584433317,0.722609103,0.81218183,0.299960405,0.792910755,Not At Desk
0.481108367,0.663841426,0.518851817,0.585244119,0.543286264,0.583101928,0.728621244,0.821123123,0.301423609,0.793455422,Not At Desk
0.481234491,0.666802645,0.518889964,0.588066041,0.543340743,0.585590363,0.729330122,0.822689831,0.303069204,0.809703767,Not At Desk
0.484798759,0.669891953,0.521621168,0.589575469,0.5454849,0.586890101,0.729267716,0.823173583,0.309628725,0.820982635,Not At Desk
0.486675322,0.672027767,0.524793983,0.590676665,0.548258126,0.588416994,0.724518836,0.818313003,0.297012687,0.817465484,Not At Desk
0.482806772,0.671595931,0.519446015,0.590923131,0.543629646,0.588875711,0.724480987,0.818309009,0.297084123,0.812047243,Not At Desk
0.482859135,0.670735061,0.519503415,0.590491056,0.543667912,0.588517904,0.723666608,0.811977208,0.297144264,0.807636023,Not At Desk
0.481051296,0.667638719,0.518580437,0.588488758,0.543192506,0.586818278,0.723698378,0.815001249,0.296020448,0.806429982,Not At Desk
0.48109594,0.669174612,0.518662155,0.590601861,0.543151081,0.58920157,0.722150683,0.814203322,0.296119273,0.803207397,Not At Desk
0.482764065,0.667622924,0.520653129,0.58944428,0.544736505,0.588146269,0.722328722,0.821358979,0.295521736,0.807224393,Not At Desk
0.484608591,0.670654535,0.523042977,0.590489745,0.546427131,0.588921487,0.722327828,0.812686205,0.292853326,0.807882309,Not At Desk
0.484657049,0.663995206,0.523159623,0.584976256,0.546542048,0.583642125,0.730768323,0.840520322,0.288742363,0.814426184,Not At Desk
0.48505801,0.663714647,0.523887277,0.584352553,0.547017455,0.58294636,0.730649531,0.839680135,0.290782034,0.813282549,Not At Desk
0.482878596,0.666114032,0.523108363,0.586554527,0.546671271,0.585048854,0.727981389,0.821916342,0.290860981,0.810624301,Not At Desk
0.482344449,0.666154087,0.522844613,0.586660266,0.546502411,0.585186183,0.72674197,0.822867393,0.301127344,0.825323403,Not At Desk
0.482959986,0.66608727,0.523019612,0.586373627,0.546643615,0.584752142,0.726771653,0.819343567,0.313504398,0.825304568,Not At Desk
0.482995361,0.673355699,0.523072004,0.593060851,0.546729445,0.591094255,0.723118305,0.80418092,0.307468474,0.80935514,Not At Desk
0.484694332,0.673252404,0.523342431,0.592979431,0.546801567,0.59102124,0.730505824,0.839078188,0.298576772,0.828182936,Not At Desk
0.484853834,0.674390197,0.524060726,0.593010604,0.547347069,0.591032147,0.730128825,0.833906054,0.298732728,0.814700842,Not At Desk
0.486494362,0.67433238,0.524767756,0.593240738,0.547924876,0.591213405,0.722050786,0.815943062,0.297672987,0.812196374,Not At Desk
0.487819999,0.674279869,0.525425315,0.593181372,0.54846108,0.591138065,0.728753209,0.857938528,0.295632094,0.853422344,Not At Desk
0.488590002,0.673946142,0.526138723,0.593623161,0.54911226,0.591960192,0.733135462,0.865497649,0.295656472,0.873034716,Not At Desk
